FName,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY,Class
hb25_1.png,324.606791543518,42.7996438112199,36.7239536954586,24.0356208286096,17.9430894326692,0.665362146248747,-43.5215706463818,360.160340394679,324.606791543518,20.3298353038782,0.901284109149278,0.654428904428904,85.201979202,90.358462219034,68.12717461152,30.0378,8.0645508,9.17803290429748,41,34,2
hb25_2.png,325.184898028903,50.6586666666667,49.0622222222222,24.0254301390605,18.0427788898667,0.660317311459798,80.103857128466,364.207085792372,325.184898028903,20.3479303989637,0.892857142857143,0.616776315789474,84.62832082176,89.4676765348188,69.01212465264,30.35274,8.0645508,12.2193646473669,50,52,2
hb25_3.png,326.630164242365,59.1796460176991,46.8761061946903,22.5567528967546,19.2675596785867,0.519975063816087,9.15689136189494,370.277203888911,326.630164242365,20.3930978916083,0.882123341139735,0.69155446756426,94.17029732832,99.9818879664106,68.89599512112,32.3188,7.69778659024933,10.7909430642975,57,48,2
hb25_4.png,325.473951271595,57.0941385435169,42.2033747779751,26.7843026699753,16.1643936513838,0.797361104627955,-34.1516938733384,364.785192277756,325.473951271595,20.356971914806,0.892234548335975,0.563,88.5944669052,94.4750682232492,71.0271870792,33.39408,7.23316215671333,16.5204584073669,54,40,2
hb25_5.png,324.028685058134,53.3113291703836,41.0472792149866,22.2847116331062,19.3350546776026,0.49719706389584,-82.4546380492584,368.253831190065,324.028685058134,20.3117240884311,0.879905808477237,0.581733264141152,95.17567799472,100.242793052733,68.92395223056,29.68465,8.0645508,13.0719418715996,53,43,2
hb25_6.png,325.184898028903,55.1671111111111,56.2115555555556,24.1855058481018,17.8280542493796,0.675742287928833,-82.0349907299542,359.871287151986,325.184898028903,20.3479303989637,0.903614457831325,0.698757763975155,83.03691613056,87.5780347411416,68.09599168176,28.83208,8.189038648087,13.2946380873669,55,54,2
hb25_7.png,326.05205775698,58.8191489361702,49.1533687943262,24.0431679763218,17.9683118938948,0.664446925486177,-79.0016833836306,362.76181957891,326.05205775698,20.3750429098557,0.898804780876494,0.685714285714286,85.78423976976,90.8578902737651,68.50513322568,29.46195,8.189038648087,11.3667874231343,59,51,2
hb2_1.png,272.866261101586,26.8569915254237,31.364406779661,21.3933885811618,16.912445472062,0.612403405213934,23.6373404798866,291.943775119282,272.866261101586,18.6393163516951,0.934653465346535,0.691575091575092,63.14758331088,66.6036470905817,60.9196167432,20.99022,6.98927736,7.56512274429748,24,33,2
hb2_2.png,272.288154616202,56.1146496815287,44.8089171974522,20.7534994440252,17.4143703571412,0.543969096534044,-70.3849483874196,297.724839973129,272.288154616202,18.6195608439165,0.914563106796117,0.708270676691729,71.37826385736,75.0977641853347,61.24865041584,25.16086,7.17296864126518,5.50681964003242,57,43,2
hb2_3.png,273.155314344279,42.3671957671958,33.3534391534392,21.726521871155,16.6956765104253,0.639913661447676,-21.8152743611927,300.037265914668,273.155314344279,18.6491862577888,0.910404624277457,0.642857142857143,68.54545597968,72.5558596758506,62.30241838704,24.97637,7.17296864126518,7.78781896006485,42,34,2
hb2_4.png,272.288154616202,40.1910828025478,28.7133757961783,22.4155853647966,16.1506795729077,0.693443334420916,-54.5572720488816,295.701467274283,272.288154616202,18.6195608439165,0.920821114369501,0.635627530364372,65.82877763352,69.6449796547968,61.95564270264,24.66143,6.73656898701324,6.48984930429748,37,24,2
hb2_5.png,271.999101373509,42.0010626992561,37.7651434643996,21.4665862926209,16.8351649791473,0.620445264530269,-9.29013975250563,298.013893215821,271.999101373509,18.6096752255696,0.91270611057226,0.712878787878788,68.25190633056,72.5558596758506,61.94220178464,24.75368,6.98927736,5.09963536006485,40,39,2
hb2_6.png,273.155314344279,44.6751322751323,34.1830687830688,23.4954227624249,15.454123294406,0.753235975732261,-55.4000604301586,300.32631915736,273.155314344279,18.6491862577888,0.909528392685274,0.654885654885655,71.5245010452,75.912132539012,62.9250017088,26.81198,6.47400337340492,9.08578861583221,47,39,2
hb2_7.png,272.866261101586,30.3548728813559,33.9576271186441,21.0301033821818,17.2409202808053,0.572619887948032,25.6143783004118,295.123360788898,272.866261101586,18.6393163516951,0.924583741429971,0.655555555555556,65.01963436992,68.5697062147968,61.44004908816,21.75055,7.00992501044632,9.62342533583221,27,36,2
hb3_1.png,276.913006499279,29.2630480167015,30.8674321503132,21.136673946007,17.1947049515445,0.581563545009486,48.8359350908045,296.279573759667,276.913006499279,18.7770229356623,0.934634146341463,0.73976833976834,63.99651169176,67.8634082863665,60.99058479024,24.03155,7.75390697594467,3.57896948853012,30,30,2
hb3_2.png,277.780166227356,42.0332986472425,39.9177939646202,21.0553886394666,17.3605928415345,0.565832547620215,82.1583188182556,304.951171040438,277.780166227356,18.8064003037205,0.910900473933649,0.653741496598639,68.14061552952,72.4254071326893,61.89381447984,24.17783,7.69778659024933,6.93524173583221,42,38,2
hb3_3.png,277.780166227356,53.7762747138397,39.4932362122789,22.6907749407537,16.129951267574,0.703334113603392,-56.725306806576,304.951171040438,277.780166227356,18.8064003037205,0.910900473933649,0.618404118404118,74.82397759584,79.5293104884961,62.71209756768,26.32838,7.17296864126518,6.58209359276276,53,37,2
hb3_4.png,276.623953256587,41.0365726227795,36.1421107628004,19.5940026954164,18.540412607111,0.32349771743274,28.4959217553666,302.060638613514,276.623953256587,18.7672202605303,0.91578947368421,0.738425925925926,66.98039548776,70.7202530947968,60.99058479024,24.79188,7.52691408,4.11660620853012,43,36,2
hb3_5.png,277.202059741972,47.1783107403545,37.978102189781,23.0225309673129,15.8241919247943,0.726340527443741,-27.2533113584895,303.505904826976,277.202059741972,18.7868204959093,0.913333333333333,0.619509043927649,70.73309979336,75.2822519411196,62.91209842752,27.21916,7.31265022726318,6.80478980853012,46,38,2
hb3_6.png,277.780166227356,52.2341311134235,36.3361082206035,24.3146622481573,15.0313748854932,0.786019199976441,-31.8121702408725,303.216851584284,277.780166227356,18.8064003037205,0.916110581506196,0.59320987654321,72.63149505168,77.3023462779582,64.22393202432,28.20219,7.00992501044632,7.34242652853012,54,37,2
hb3_7.png,278.647325955433,58.2686721991701,42.3755186721992,22.8680086971971,16.0286653641573,0.713239009143093,-23.2673077729303,305.24022428313,278.647325955433,18.8357318530809,0.912878787878788,0.640531561461794,72.89439940776,76.9333707663885,62.75188268496,26.64332,6.88510952767754,10.7909430642975,57,40,2
hb4_1.png,202.626323127343,28.3366619115549,38.7403708987161,16.9233900262405,15.6031612434302,0.387218629890297,58.6544428833051,213.610346349653,202.626323127343,16.062124623163,0.948579161028417,0.708080808080808,52.67603291544,56.0894356589901,51.31097328336,18.52472,6.84299847282761,2.59593982426506,28,39,2
hb4_2.png,202.626323127343,44.3281027104137,39.7289586305278,19.3311737405758,13.651636609702,0.708014376472,-43.3524426512256,216.500878776576,202.626323127343,16.062124623163,0.935914552736983,0.643709825528007,55.81529372352,59.5761610653128,52.28517102,20.22988,5.71515684286835,4.87693914429749,41,38,2
hb4_3.png,202.626323127343,32.7888730385164,41.6191155492154,16.6602774218438,15.9237770008102,0.294040283009105,86.0277936435824,216.500878776576,202.626323127343,16.062124623163,0.935914552736983,0.665085388994307,53.7878656524,56.9802213432052,51.92925551136,18.48652,6.84299847282761,3.44851679213253,32,42,2
hb4_4.png,203.204429612728,41.3698435277383,34.5405405405405,18.8106248976458,14.1084357730123,0.661409670200462,-41.0778991678271,218.813304718115,203.204429612728,16.0850214624749,0.928665785997358,0.71010101010101,56.24647837296,59.7606488210976,52.30237539504,20.58303,6.47400337340492,5.72951636853012,40,34,2
hb4_5.png,203.204429612728,37.176386913229,32.4167852062589,17.6486448727065,15.0117090587309,0.525834235654945,-52.3155480597894,216.789932019269,203.204429612728,16.0850214624749,0.937333333333333,0.646139705882353,54.04109254752,57.6101019410976,51.89377148784,19.46955,6.47400337340492,2.37324335213253,38,32,2
hb4_6.png,202.337269884651,46.0485714285714,46.4014285714286,17.1587597620973,15.4267533168875,0.43782558833515,-66.1172905755928,219.680464446192,202.337269884651,16.0506639548303,0.921052631578947,0.684261974584555,59.59918095888,63.6927670695279,51.66258769824,20.19167,6.47400337340492,5.41457586429749,46,47,2
hb4_7.png,200.892003671189,65.3928057553957,46.8834532374101,20.0068282925199,13.1018704965663,0.755741594866437,-43.1272738775088,218.524251475423,200.892003671189,15.9932374238376,0.919312169312169,0.658143939393939,61.60080246744,64.3990649979582,53.7609838164,23.49391,6.01096122567169,6.17490880006485,66,48,2
hb5_1.png,181.236383168109,31.3556618819777,28.0079744816587,20.1524494622277,12.1247960331695,0.798757040869979,-54.2766283760322,213.32129310696,181.236383168109,15.1906987987522,0.849593495934959,0.658613445378151,60.67069094184,64.192195124259,52.83571102128,20.58303,4.8685078067276,5.72951585579979,34,31,2
hb5_2.png,182.970702624263,41.5497630331754,36.6445497630332,20.2062016560055,12.2684274465598,0.794578459659619,-29.3479378078786,217.368038504653,182.970702624263,15.2632085129303,0.841755319148936,0.60632183908046,66.04652050512,70.4053127958506,53.1077552016,22.28819,4.59357001022209,10.8291507031343,45,38,2
hb5_3.png,179.213010469262,46.3774193548387,43.3177419354839,20.0518230060491,12.1407266355936,0.79587005048701,-0.152124388134401,216.789932019269,179.213010469262,15.1056642310261,0.826666666666667,0.582706766917293,67.99867943544,71.9259790779582,53.52549893304,23.6784,4.59357001022209,11.0136392800648,43,43,2
hb5_4.png,181.525436410801,51.6496815286624,38.7754777070064,21.2644099838154,11.4669541002682,0.842142089962646,-13.9106809425588,216.500878776576,181.525436410801,15.2028077674336,0.83845126835781,0.541379310344828,67.87018425936,71.5570035663885,54.02335053576,23.99334,4.43346586239326,10.4760025600648,57,40,2
hb5_5.png,181.525436410801,41.515923566879,32.3519108280255,17.7423637679491,13.8474926829548,0.625185491326629,36.3655797963425,216.211825533884,181.525436410801,15.2028077674336,0.839572192513369,0.700892857142857,61.92445977288,65.5824088632052,52.21312769952,23.14076,4.95676561686607,7.02748602429748,38,35,2
