Frames,CellNum,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY
14,2,2044,203.5728962818,965.16927592955,112.625322862003,51.2369151042512,0.890525944324007,-88.1478298999081,4269,2044,51.0147197330209,0.478800655891309,0.255659787367104,322.142,341.261976670876,296.554,153.580810546875,12.7279224395752,69.355354309082,213,973
15,2,2042,203.252693437806,967.055337904016,113.631258866515,49.318700208765,0.900901279919999,-89.7617518504063,4110,2042,50.9897553470224,0.49683698296837,0.269962982548916,320.223,340.676190233249,290.285,150.509735107422,11.7046995162964,78.7695770263672,212,974
16,2,2045,203.41564792176,967.595599022005,116.787675690014,45.1176340655781,0.922364031967139,-83.8681689125631,4198,2045,51.0271973459586,0.487136731777037,0.265998959417274,320.363,340.776695296638,294.601,154.367599487305,12.3693170547485,86.6985015869141,211,980
17,2,2082,203.49855907781,968.198366954851,110.951019741627,48.0148121882576,0.901510688461832,-86.822076515231,4256,2082,51.4867432659962,0.489191729323308,0.264481707317073,340.312,359.989898732234,294.337,148.196029663086,12.7279224395752,87.0416488647461,210,977
18,2,2092,203.87189292543,967.862810707457,113.546809323691,48.3309317267717,0.90488899001406,-85.6426726800876,4542,2092,51.6102424678083,0.460590048436812,0.25738188976378,342.908,363.504617357996,301.987,154.438674926758,12.5299644470215,91.1127166748047,211,978
19,2,2009,204.774016923843,970.184171229467,105.18430524945,48.6618942027897,0.886549078705401,-86.3639577855764,4322,2009,50.576063956905,0.464831096714484,0.255208333333333,349.741,369.788888605458,296.173,149.267105102539,12.0415945053101,72.8700714111328,212,978
20,2,1999,201.48324162081,970.789894947474,109.546373998825,43.4519628254652,0.917968369452004,-88.2556657682875,3993,1999,50.4500332004409,0.500626095667418,0.277716032231175,320.967,339.948268171892,287.151,144.610244750977,12.1655254364014,75.1127166748047,209,979
21,2,2029,202.838344011828,972.397732873337,110.013790792834,44.9670294263484,0.912650901250322,-89.0588466809085,4250,2029,50.8271879634084,0.477411764705882,0.277337342810279,332.686,352.43354954613,290.458,148.196029663086,12.7279224395752,72.8700714111328,210,978
22,2,1902,201.514195583596,974.414826498423,96.6649023875823,42.383808631269,0.89875012118796,89.6794443783568,3683,1902,49.2107875783987,0.5164268259571,0.275652173913043,314.31,331.948268171892,274.093,136.124954223633,12.2065553665161,76.2132186889648,208,981
23,2,1884,203.106157112527,974.623673036093,94.9545379730474,42.6633549596721,0.893379454821184,88.4603729215178,3482,1884,48.9773754123376,0.541068351522114,0.280023781212842,303.782,321.948268171892,271.777,136.882308959961,13.0384044647217,74.2132186889648,209,980
24,2,1930,204.837823834197,969.111398963731,111.985525114331,42.4284625248369,0.925448050972347,-85.7952375450123,3924,1930,49.571688707758,0.49184505606524,0.278499278499279,315.808,333.747258045115,288.101,150.09553527832,12.5299644470215,87.1127243041992,213,979
25,2,1995,204.258646616541,969.216541353383,115.043721587967,43.011378196563,0.927481180429561,-86.2906539436017,4163,1995,50.39953265405,0.479221715109296,0.26663993584603,340.263,359.889393668846,296.347,155.196029663086,12.1655254364014,89.5269317626953,212,978
26,2,1985,204.303778337531,968.56322418136,109.050581550323,46.4259183067797,0.904851047205712,-85.9145810447313,4158,1985,50.2730593489127,0.477392977392977,0.266801075268817,324.491,343.504617357996,291.947,145.196029663086,12.3693170547485,80.1127166748047,211,977
27,2,1953,204.170506912442,967.680491551459,110.997918396083,42.5765842379009,0.923507642059469,-85.7906530811363,3891,1953,49.8661892555244,0.501927525057826,0.277414772727273,318.925,337.019335983757,291.119,151.438674926758,12.2065553665161,83.8700790405273,211,978
28,2,1925,205.291948051948,967.551168831169,109.470927162927,44.2917306262344,0.91449459618743,-85.5219889237044,4076,1925,49.5074350336915,0.472276741903827,0.261016949152542,316.899,335.261976670876,292.319,150.438674926758,12.3693170547485,74.5269317626953,212,976
29,2,1899,206.184307530279,968.004739336493,103.16814704732,43.6836513408351,0.905932617209815,-85.6309356908057,3632,1899,49.1719624933973,0.522852422907489,0.295104895104895,306.33,323.847763108503,273.29,140.438659667969,12.6491107940674,68.2842864990234,214,976
30,2,2000,204.0675,964.517,109.061340212597,42.7232631443209,0.92007762425096,-85.5259891374924,4000,2000,50.4626504404032,0.5,0.268817204301075,319.174,337.161471607488,290.004,147.024459838867,12.7279224395752,69.2842864990234,212,973
31,2,1869,204.239165329053,966.689138576779,97.1949799705322,40.2290037760405,0.910322347666206,-88.513160505587,3351,1869,48.7820121469996,0.557743957027753,0.282667876588022,297.026,315.261976670876,269.238,135.539169311523,12.1655254364014,61.3847885131836,211,974
