frame cellnumber x-cent y-cent actinedge filopodia bleb lamellipodia 
3.000000000000000000e+01 2.000000000000000000e+00 9.645170000000000528e+02 1.090613402125970026e+02 7.574667235218526281e-09 9.998824796440264340e-01 4.244466686949927854e-08 1.174703366393667581e-04
3.100000000000000000e+01 2.000000000000000000e+00 9.666891385767789870e+02 9.719497997053220217e+01 1.209935351497626844e-05 9.367436818006528165e-01 1.279106936376116430e-05 6.323142777646852120e-02
3.200000000000000000e+01 2.000000000000000000e+00 9.620286445012790182e+02 1.123610818630399990e+02 1.989581660097567878e-08 9.998115091003234589e-01 5.128338823137748654e-08 1.884197204715700716e-04
3.300000000000000000e+01 2.000000000000000000e+00 9.599540043290039648e+02 9.883941856038789808e+01 7.974101088717059456e-05 2.132668377798441761e-01 4.639547524417322768e-04 7.861894664568270796e-01
3.400000000000000000e+01 2.000000000000000000e+00 9.620946870068389671e+02 1.027565683930269955e+02 2.424685070090569950e-05 9.932408897608455689e-01 1.474644610570640242e-05 6.720116942347640829e-03
3.500000000000000000e+01 2.000000000000000000e+00 9.635465246636770189e+02 8.954279843731110589e+01 7.553161775426166387e-05 4.105874784227296348e-01 6.309852876884218629e-05 5.892738914307473763e-01
3.600000000000000000e+01 2.000000000000000000e+00 9.601374007936509543e+02 1.068547090348360058e+02 4.605164034687112439e-06 9.970818842064996801e-01 2.838232162835873902e-06 2.910672397302808273e-03
3.700000000000000000e+01 2.000000000000000000e+00 9.643679297089510101e+02 8.668113021414259833e+01 1.941663986455860417e-05 1.203510522168600716e-01 7.148312346680759874e-05 8.795580480198087470e-01
3.800000000000000000e+01 2.000000000000000000e+00 9.607637130801690546e+02 1.054983728486700016e+02 3.040948941576208762e-05 9.925775500218455560e-01 2.020259307669689826e-05 7.371837895661934384e-03
3.900000000000000000e+01 2.000000000000000000e+00 9.628720472440940057e+02 1.035921940955570051e+02 5.318997380832665538e-04 9.663158958625840400e-01 3.131387414990748378e-04 3.283906565783369091e-02
4.000000000000000000e+01 2.000000000000000000e+00 9.595499040307099676e+02 1.108524607732410061e+02 2.756941548891496850e-06 9.977462402350814052e-01 1.707182743288449780e-06 2.249295640626411408e-03
4.100000000000000000e+01 2.000000000000000000e+00 9.607332301341590437e+02 1.015938433960029954e+02 6.047687736954976233e-05 9.892141164805191567e-01 3.638831598242730776e-05 1.068901832612891879e-02
