8.750000000000000000e-01,1.190476190476190584e-03,5.833333333333333426e-02,6.547619047619047949e-02
0.000000000000000000e+00,9.968602825745682683e-01,0.000000000000000000e+00,3.139717425431711329e-03
3.302611367127496200e-02,0.000000000000000000e+00,9.370199692780337708e-01,2.995391705069124291e-02
6.079027355623100454e-02,1.013171225937183452e-03,3.850050658561297162e-02,8.996960486322188588e-01
