frame cellnumber x-cent y-cent actinedge filopodia bleb lamellipodia 
2.700000000000000000e+01 1.000000000000000000e+00 1.100000000000000000e+02 8.340000000000000000e+02 5.115483194163800151e-03 3.063520658187588938e-02 2.611450482492642111e-01 7.031042619746962208e-01
2.800000000000000000e+01 1.000000000000000000e+00 1.080000000000000000e+02 8.350000000000000000e+02 1.101796389128653717e-03 3.071484123909430305e-02 1.942672447328856397e-02 9.487566378984886306e-01
2.900000000000000000e+01 1.000000000000000000e+00 1.090000000000000000e+02 8.370000000000000000e+02 7.027638643532490431e-03 3.070395934306472951e-01 2.243871598291931890e-01 4.615456080966272023e-01
3.000000000000000000e+01 1.000000000000000000e+00 1.130000000000000000e+02 8.390000000000000000e+02 5.535042895073360645e-05 9.005158456878110673e-01 9.576132158986197518e-02 3.667482293376071820e-03
3.100000000000000000e+01 1.000000000000000000e+00 1.160000000000000000e+02 8.390000000000000000e+02 1.511153779036605984e-07 9.995834650090094087e-01 2.975121873507105140e-04 1.188716882618090709e-04
3.200000000000000000e+01 1.000000000000000000e+00 1.140000000000000000e+02 8.350000000000000000e+02 7.782769716184147939e-05 9.929854395223985941e-01 6.593990214303303496e-03 3.427425661364570967e-04
3.300000000000000000e+01 1.000000000000000000e+00 1.100000000000000000e+02 8.310000000000000000e+02 2.791057470440232857e-05 9.959264146250591532e-01 3.926484288396911437e-03 1.191905118397204306e-04
3.400000000000000000e+01 1.000000000000000000e+00 1.100000000000000000e+02 8.280000000000000000e+02 1.890104943131738771e-05 9.967461585928115708e-01 3.205665406909991282e-03 2.927495084706811942e-05
3.500000000000000000e+01 1.000000000000000000e+00 1.100000000000000000e+02 8.260000000000000000e+02 1.268887610921090296e-06 9.991688382466135110e-01 8.258936277964135575e-04 3.999237979106246298e-06
3.600000000000000000e+01 1.000000000000000000e+00 1.100000000000000000e+02 8.260000000000000000e+02 4.331406535792940506e-07 9.995061686896714592e-01 4.821385996892614762e-04 1.125956998563474745e-05
3.700000000000000000e+01 1.000000000000000000e+00 1.060000000000000000e+02 8.250000000000000000e+02 4.323287429010368014e-04 9.741681108791306887e-01 1.654769531106996955e-02 8.851865066898235643e-03
3.800000000000000000e+01 1.000000000000000000e+00 9.900000000000000000e+01 8.210000000000000000e+02 3.738769503973033196e-04 8.038804482980890231e-01 4.008693108316855290e-03 1.917369816431967744e-01
3.900000000000000000e+01 1.000000000000000000e+00 9.800000000000000000e+01 8.240000000000000000e+02 6.133584265986213825e-04 5.006164252536082770e-02 1.422522460481411878e-02 9.350997744432264502e-01
4.000000000000000000e+01 1.000000000000000000e+00 9.800000000000000000e+01 8.300000000000000000e+02 4.673124968240587040e-02 2.211184798782141470e-01 3.010338994868930196e-02 7.020468804906906390e-01
4.100000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 8.280000000000000000e+02 4.580569770721293343e-02 2.692872544640416768e-03 6.265696846945285024e-03 9.452357329012014420e-01
4.200000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 8.250000000000000000e+02 2.616379023284386984e-01 7.598122677911909239e-04 3.155717419287241282e-02 7.060451112108975247e-01
4.300000000000000000e+01 1.000000000000000000e+00 9.100000000000000000e+01 8.270000000000000000e+02 2.096522828041366693e-01 8.383238723007621629e-02 2.170457539586212459e-02 6.848107545699250176e-01
4.400000000000000000e+01 1.000000000000000000e+00 8.800000000000000000e+01 8.290000000000000000e+02 2.222916740159611992e-01 5.134824954656759255e-01 6.306420770780712774e-03 2.579194097475822067e-01
4.500000000000000000e+01 1.000000000000000000e+00 8.700000000000000000e+01 8.300000000000000000e+02 5.724589255301554269e-02 9.232253321693385528e-01 3.074891766246903337e-03 1.645388351139915814e-02
4.600000000000000000e+01 1.000000000000000000e+00 8.900000000000000000e+01 8.280000000000000000e+02 4.956396266518272795e-03 9.796912968307357472e-01 1.215440467500881506e-02 3.197902227737043062e-03
